Category,x,y,z
2021-12-15 19:59:25,"0,95613","0,53273","0,77788"
2021-12-15 19:59:28,"0,95414","0,76867","1,67686"
2021-12-15 19:59:30,"1,12521","0,59497","1,17722"
2021-12-15 19:59:33,"1,59939","0,74509","1,59665"
2021-12-15 19:59:35,"0,89687","0,55358","1,14733"
2021-12-15 19:59:37,"1,18065","0,89064","1,71968"
2021-12-15 19:59:39,"0,94985","0,53076","1,08244"
2021-12-15 19:59:42,"1,21123","0,80416","1,80136"
2021-12-15 19:59:44,"0,40628","0,15924","0,15685"
2021-12-15 19:59:47,"0,17971","0,13067","0,18384"
2021-12-15 19:59:49,"0,23129","0,1314","0,14122"
2021-12-15 19:59:51,"0,15961","0,11588","0,187"
2021-12-15 19:59:53,"0,17689","0,40244","0,1505"
2021-12-15 19:59:56,"0,22717","0,20308","0,17277"
2021-12-15 19:59:58,"0,33933","0,47679","0,84065"
2021-12-15 20:00:00,"0,97676","0,3148","0,34182"
2021-12-15 20:00:03,"0,74671","0,53165","1,25153"
2021-12-15 20:00:05,"0,68465","0,49277","0,91093"
2021-12-15 20:00:07,"0,8037","0,68598","1,39235"
2021-12-15 20:00:09,"1,00142","0,65782","1,39849"
2021-12-15 20:00:12,"0,66536","0,6585","1,42945"
2021-12-15 20:00:14,"1,03462","0,60991","1,16108"
2021-12-15 20:00:16,"0,49689","0,63485","1,45463"
2021-12-15 20:00:19,"0,6522","0,4926","0,73794"
2021-12-15 20:00:21,"0,20598","1,06432","0,16669"
2021-12-15 20:00:23,"0,20347","0,13212","0,18108"
2021-12-15 20:00:26,"0,18058","0,1213","0,15989"
2021-12-15 20:00:28,"0,86098","10,26229","0,31536"
2021-12-15 20:00:30,"0,5371","0,15035","0,17373"
2021-12-15 20:00:33,"0,59772","0,38128","0,59995"
2021-12-15 20:00:36,"0,82718","0,37832","0,57916"
2021-12-15 20:00:38,"0,75839","0,43544","1,0126"
2021-12-15 20:00:41,"0,87602","0,52279","1,41226"
2021-12-15 20:00:43,"0,92676","0,4124","1,10613"
2021-12-15 20:00:45,"1,02044","0,53836","1,36954"
2021-12-15 20:00:47,"0,97395","0,46548","0,90152"
2021-12-15 20:00:50,"0,89973","0,45829","0,92539"
2021-12-15 20:00:52,"0,70296","0,46813","1,37321"
2021-12-15 20:00:54,"0,87458","0,50345","1,46659"
2021-12-15 20:00:57,"0,22116","0,96975","0,18791"
2021-12-15 20:00:59,"0,2156","0,16309","0,19974"
2021-12-15 20:01:01,"0,15847","0,11884","0,18632"
2021-12-15 20:01:03,"0,18185","0,1373","0,13958"
2021-12-15 20:01:05,"0,15275","0,11474","0,16564"
2021-12-15 20:01:07,"0,16399","0,14216","0,16205"
2021-12-15 20:01:09,"0,1422","0,12631","0,15214"
2021-12-15 20:01:11,"0,18493","0,16341","0,17188"
2021-12-15 20:01:13,"0,15541","0,13501","0,14403"
2021-12-15 20:01:15,"0,18694","0,14699","0,18294"
2021-12-15 20:01:18,"0,15946","0,13367","0,13557"
2021-12-15 20:01:20,"0,13284","0,13403","0,1499"
2021-12-15 20:01:23,"0,19225","0,11354","0,17621"
2021-12-15 20:01:25,"0,15187","0,10869","0,19942"
2021-12-15 20:01:28,"0,17646","0,13664","0,13923"
2021-12-15 20:01:30,"0,15937","0,10473","0,18347"
